street,suburb,government_area,market,country,country_code,type,Latitude,Longitude,is_location_exact
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.52117,-73.56156,True
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,20.71799,-156.446,True
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.05769,29.00748,False
Rio de Janeiro,Tijuca,Tijuca,Rio De Janeiro,Brazil,BR,Point,-22.921080278212028,-43.21372343354956,False
Rio de Janeiro,Todos os Santos,Todos os Santos,Rio De Janeiro,Brazil,BR,Point,-22.900517430354583,-43.28815453293831,False
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.29826,-157.82638,True
Caringbah,Sydney,Sutherland Shire,Sydney,Australia,AU,Point,-34.0438,151.13072,True
Phillip Bay,Phillip Bay,Randwick,Sydney,Australia,AU,Point,-33.98121,151.23389,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14743,-8.60575,True
Brooklyn,Williamsburg,Williamsburg,New York,United States,US,Point,40.71216,-73.96326,True
Rio de Janeiro,Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,Point,-22.9697111164902,-43.38501244953872,False
Brooklyn,Brooklyn,Bedford-Stuyvesant,New York,United States,US,Point,40.69646,-73.93541,True
Brooklyn ,Brooklyn,Fort Greene,New York,United States,US,Point,40.69402,-73.97274,False
Honolulu,Honolulu,Primary Urban Center,Oahu,United States,US,Point,21.27292,-157.82053,True
Kihei,Kihei/Wailea,Kihei-Makena,Maui,United States,US,Point,20.72062,-156.4445,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15928,-8.6109,False
New York,Manhattan,Hell's Kitchen,New York,United States,US,Point,40.76355,-73.98914,True
Brooklyn,Williamsburg,Williamsburg,New York,United States,US,Point,40.72182,-73.95576,True
Barcelona,El Raval,el Raval,Barcelona,Spain,ES,Point,41.37958,2.16859,False
Kingswood,Sydney,Penrith,Sydney,Australia,AU,Point,-33.76477,150.7154,True
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30451,114.17353,True
Haleiwa,Oʻahu,North Shore Oahu,Oahu,United States,US,Point,21.65427,-158.0615,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.14833,-8.60983,True
Lugarno,Lugarno,Hurstville,Sydney,Australia,AU,Point,-33.98796,151.0463,True
Wailea,Maui,Kihei-Makena,Maui,United States,US,Point,20.68449,-156.43582,True
Rio de Janeiro,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-22.98298268715048,-43.211681824394425,False
Beşiktaş,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.04849,29.02156,False
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.0127055731132,-43.31513777478434,True
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.97477975889583,-43.19105477938173,False
Montréal,Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montreal,Canada,CA,Point,45.53069,-73.62401,True
Montréal,Outremont,Outremont,Montreal,Canada,CA,Point,45.51896,-73.61654,True
Elizabeth Bay,Potts Point,Sydney,Sydney,Australia,AU,Point,-33.87094,151.22423,False
Montréal,La Petite-Patrie,Rosemont-La Petite-Patrie,Montreal,Canada,CA,Point,45.54015,-73.60577,True
Rio de Janeiro,Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,Point,-22.95195811990192,-43.19401665734798,False
Montréal,Mile End,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52224,-73.58563,True
Jordan,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.30417,114.17221,False
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.97484771444084,-43.19063366218512,True
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.13975,-8.61466,True
Istanbul,Istanbul,Tuzla,Istanbul,Turkey,TR,Point,40.8312,29.32336,False
Redfern,Redfern,Sydney,Sydney,Australia,AU,Point,-33.89438,151.19793,True
Brooklyn,Park Slope,Park Slope,New York,United States,US,Point,40.67665,-73.97925,True
New York,Manhattan,Hell's Kitchen,New York,United States,US,Point,40.76222,-73.99021,True
Porto,Porto,Bonfim,Porto,Portugal,PT,Point,41.14865,-8.6011,True
Hong Kong,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,22.28536,114.15168,True
New York,East Village,East Village,New York,United States,US,Point,40.72871,-73.9832,True
Rio de Janeiro,Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,Point,-22.93003916285195,-43.17473104288872,True
Hong Kong,Soho,Central & Western,Hong Kong,Hong Kong,HK,Point,22.27906,114.15366,True
Erskineville,Waterloo,Sydney,Sydney,Australia,AU,Point,-33.89746,151.1879,True
Montreal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.49598,-73.58138,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15573,-8.61964,True
Brooklyn ,Crown Heights,Crown Heights,New York,United States,US,Point,40.66722,-73.948,False
Montreal,Quartier des Spectacles,Ville-Marie,Montreal,Canada,CA,Point,45.51239,-73.56241,True
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.26193,-157.82081,True
Mongkok,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.31776,114.17062,True
Brooklyn,Bedford-Stuyvesant,Bedford-Stuyvesant,New York,United States,US,Point,40.68336,-73.93648,True
Barcelona,Ciutat Vella,Sant Pere,Barcelona,Spain,ES,Point,41.38391,2.18134,False
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.27269,-157.82197,True
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.96752294227926,-43.18149968615057,False
Rio de Janeiro,Rio De Janeiro,Itanhangá,Rio De Janeiro,Brazil,BR,Point,-22.988521909626048,-43.30814719754788,False
Hong Kong,Hong Kong,Islands,Hong Kong,Hong Kong,HK,Point,22.20235,114.03236,True
New York,Kips Bay,Kips Bay,New York,United States,US,Point,40.74015,-73.98038,True
Darlinghurst,Darlinghurst,Sydney,Sydney,Australia,AU,Point,-33.87618,151.21391,True
Barcelona,Sant Martí,el Clot,Barcelona,Spain,ES,Point,41.41069,2.18888,True
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39802,2.17178,True
Montréal,Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,45.49117,-73.6214,True
Haiku/Huelo,North Shore (Maui),Paia-Haiku,Maui,United States,US,Point,20.90497,-156.21595,True
Kailua-Kona,Island of Hawaiʻi,North Kona,The Big Island,United States,US,Point,19.60502,-155.95925,True
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.3994,2.17249,True
Montréal,Downtown Montreal,Ville-Marie,Montreal,Canada,CA,Point,45.4951,-73.58143,True
Rio de Janeiro,Laranjeiras,Laranjeiras,Rio De Janeiro,Brazil,BR,Point,-22.93945894312795,-43.19062899598973,True
沙田,Hong Kong,Sha Tin,Hong Kong,Hong Kong,HK,Point,22.37146,114.17945,False
Sydney,Central Business District,Sydney,Sydney,Australia,AU,Point,-33.87447,151.21005,False
Montréal,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montreal,Canada,CA,Point,45.5423,-73.54764,True
Haleiwa,Oʻahu,North Shore Oahu,Oahu,United States,US,Point,21.59316,-158.10113,False
Hōlualoa,Island of Hawaiʻi,North Kona,The Big Island,United States,US,Point,19.61495,-155.94914,True
Rio de Janeiro,Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,Point,-22.95282123080277,-43.19500310634185,False
Rio de Janeiro,Jardim Botânico,Jardim Botânico,Rio De Janeiro,Brazil,BR,Point,-22.95966265720807,-43.2063321958324,False
Rose Bay,Bellevue Hill,Woollahra,Sydney,Australia,AU,Point,-33.87403,151.26407,False
Randwick,Randwick,Randwick,Sydney,Australia,AU,Point,-33.91705,151.2363,True
Montreal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.5344,-73.56696,True
Barcelona,Eixample,la Dreta de l'Eixample,Barcelona,Spain,ES,Point,41.39726,2.16726,False
New York,Manhattan,East Village,New York,United States,US,Point,40.72521,-73.98488,True
Fatih,Fatih,Fatih,Istanbul,Turkey,TR,Point,41.02747,28.94473,True
Minto Heights,Sydney,Campbelltown,Sydney,Australia,AU,Point,-34.0259,150.87033,False
Barcelona,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,41.38807,2.17326,False
Hanalei,Kauaʻi,North Shore Kauai,Kauai,United States,US,Point,22.20024,-159.50329,True
Hong Kong,Causeway Bay,Wan Chai,Hong Kong,Hong Kong,HK,Point,22.28021,114.18267,False
Beyoğlu,Beyoglu,Beyoglu,Istanbul,Turkey,TR,Point,41.03813,28.98113,False
Honolulu,Kaimuki,Primary Urban Center,Oahu,United States,US,Point,21.27357,-157.79939,False
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.96778130088533,-43.19187518530296,True
Surry Hills,Surry Hills,Sydney,Sydney,Australia,AU,Point,-33.88659,151.21627,True
Honolulu,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,21.28237,-157.82828,False
Brooklyn,Gowanus,Gowanus,New York,United States,US,Point,40.67017,-73.99029,True
New York,Harlem,Harlem,New York,United States,US,Point,40.81071,-73.94493,True
Hong Kong,Hong Kong,Tsuen Wan,Hong Kong,Hong Kong,HK,Point,22.39526,114.10985,False
Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,Barcelona,Spain,ES,Point,41.40585,2.16888,True
Beyoğlu,Karaköy,Beyoglu,Istanbul,Turkey,TR,Point,41.0261,28.97518,True
Kihei,Maui,Kihei-Makena,Maui,United States,US,Point,20.69575,-156.43919,True
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.53463,-73.56743,True
Dee Why,Sydney,Warringah,Sydney,Australia,AU,Point,-33.75171,151.28952,True
Potts Point,Potts Point,Sydney,Sydney,Australia,AU,Point,-33.87335,151.22464,True
Brooklyn,Brooklyn,Williamsburg,New York,United States,US,Point,40.71765,-73.93999,True
Queens,Rego Park,Rego Park,New York,United States,US,Point,40.72478,-73.85579,True
Beyoğlu,Taksim,Beyoglu,Istanbul,Turkey,TR,Point,41.03849,28.98211,True
Barcelona,La Nova Esquerra de l'Eixample,l'Antiga Esquerra de l'Eixample,Barcelona,Spain,ES,Point,41.38556,2.16229,True
New York,Manhattan,Greenwich Village,New York,United States,US,Point,40.73411,-73.99787,True
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.981273416721365,-43.19110751025959,False
Rio de Janeiro,Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,Point,-22.929367107937555,-43.17550300919552,True
Rio de Janeiro,Barra da Tijuca,Jacarepaguá,Rio De Janeiro,Brazil,BR,Point,-22.971735634676985,-43.39627025435643,True
Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.31936,114.16179,True
Hong Kong,Quarry Bay,Eastern,Hong Kong,Hong Kong,HK,Point,22.29157,114.20722,False
Bundeena,Sydney,Sutherland Shire,Sydney,Australia,AU,Point,-34.08829,151.15271,True
Hong Kong,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.31569,114.16963,False
Montréal,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.5198,-73.59521,True
Rio de Janeiro,Santa Teresa,Santa Teresa,Rio De Janeiro,Brazil,BR,Point,-22.922431792045103,-43.18981235614394,True
Montréal,Mile End,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.52552,-73.58881,False
Barcelona,Eixample,Sant Antoni,Barcelona,Spain,ES,Point,41.3816,2.16051,True
Fairlight,Fairlight,Manly,Sydney,Australia,AU,Point,-33.79308,151.27709,False
Rio de Janeiro,Leblon,Leblon,Rio De Janeiro,Brazil,BR,Point,-22.982452131073703,-43.2197327301838,True
Rio de Janeiro,Jardim Botânico,Jardim Botânico,Rio De Janeiro,Brazil,BR,Point,-22.963606909754823,-43.220452107617824,True
Corona,Queens,Corona,New York,United States,US,Point,40.73703,-73.85861,False
North Bondi,North Bondi,Waverley,Sydney,Australia,AU,Point,-33.89286,151.28425,True
Brooklyn,Brooklyn,Gowanus,New York,United States,US,Point,40.67924,-73.98718,True
香港,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.32094,114.16916,False
Manly,Manly,Manly,Sydney,Australia,AU,Point,-33.7957,151.28312,True
Camperdown,Camperdown,Marrickville,Sydney,Australia,AU,Point,-33.88993,151.17751,False
Barcelona,Ciutat Vella,Sant Pere,Barcelona,Spain,ES,Point,41.38321,2.18125,True
Church Point,Sydney,Pittwater,Sydney,Australia,AU,Point,-33.65198,151.28726,True
Barcelona,Diagonal Mar - La Mar Bella,Diagonal Mar i el Front Marítim del Poblenou,Barcelona,Spain,ES,Point,41.40227,2.20914,False
Staten Island,Staten Island,Tompkinsville,New York,United States,US,Point,40.63661,-74.07868,True
Montréal,Cote-des-Neiges-Notre-Dame-de-Grace,Côte-des-Neiges-Notre-Dame-de-Grâce,Montreal,Canada,CA,Point,45.47268,-73.60664,True
Montréal,Le Plateau,Le Plateau-Mont-Royal,Montreal,Canada,CA,Point,45.5315,-73.5644,True
Bondi,Tamarama,Waverley,Sydney,Australia,AU,Point,-33.89643,151.26785,False
Woolloomooloo,Woolloomooloo,Sydney,Sydney,Australia,AU,Point,-33.87007,151.22067,True
Centennial Park,Paddington,Sydney,Sydney,Australia,AU,Point,-33.89038,151.23069,True
Rio de Janeiro,Lapa,Centro,Rio De Janeiro,Brazil,BR,Point,-22.90833634089244,-43.17376131674855,False
Porto,Porto,Cedofeita,Porto,Portugal,PT,Point,41.15908,-8.60464,True
Rio de Janeiro,Rio De Janeiro,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.97021689783659,-43.18633508838812,True
New York,Midtown,Hell's Kitchen,New York,United States,US,Point,40.76406,-73.98705,True
Istanbul,Beşiktaş,Besiktas,Istanbul,Turkey,TR,Point,41.0468,29.00436,False
Rio de Janeiro,Laranjeiras,Laranjeiras,Rio De Janeiro,Brazil,BR,Point,-22.93723255021071,-43.18207429845258,False
Rio de Janeiro,Jardim Botânico,Jardim Botânico,Rio De Janeiro,Brazil,BR,Point,-22.957500558672173,-43.20781731518064,True
Rio de Janeiro,Leblon,Leblon,Rio De Janeiro,Brazil,BR,Point,-22.98353103962762,-43.22271207795998,True
Queens,Queens,Astoria,New York,United States,US,Point,40.769,-73.91026,True
九龍,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,22.31945,114.16994,False
Barcelona,Ciutat Vella,el Barri Gòtic,Barcelona,Spain,ES,Point,41.38779,2.17304,False
Üsküdar,Üsküdar,Uskudar,Istanbul,Turkey,TR,Point,41.02042,29.01225,False
Woolloomooloo,Woolloomooloo,Sydney,Sydney,Australia,AU,Point,-33.87282,151.21598,True
Tai Po District,Hong Kong,Tai Po,Hong Kong,Hong Kong,HK,Point,22.45765,114.1726,False
North Bondi,North Bondi,Waverley,Sydney,Australia,AU,Point,-33.89334,151.28422,False
Lahaina,Maui,Lahaina,Maui,United States,US,Point,20.87561,-156.67646,False
Rio de Janeiro,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-23.01009979941889,-43.31928778733389,True
Rio de Janeiro,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-22.96107636620461,-43.17653326486353,True
Carlton,Carlton,City Of Kogarah,Sydney,Australia,AU,Point,-33.9764,151.12418,False
Rio de Janeiro,Botafogo,Botafogo,Rio De Janeiro,Brazil,BR,Point,-22.943498258954893,-43.18425224964477,False
Glebe ,Glebe,Sydney,Sydney,Australia,AU,Point,-33.87615,151.18521,False
Birchgrove,Balmain/Birchgrove,Leichhardt,Sydney,Australia,AU,Point,-33.85193,151.18227,True
